Field	T\dRuOx\n	T\dCernox\n	T\dRuOx\n Corrected	T\dCernox\n Corrected
1.145110000000000000e+01	1.468699999999999900e+00	1.709900000000000000e+00	1.515842318534851100e+00	1.840995788574218700e+00
1.144750000000000000e+01	1.469400000000000000e+00	1.709700000000000000e+00	1.515785455703735400e+00	1.840548515319824200e+00
1.144389999999999900e+01	1.467500000000000000e+00	1.709500000000000000e+00	1.515767574310302700e+00	1.840025901794433600e+00
1.144030000000000100e+01	1.467600000000000000e+00	1.709300000000000000e+00	1.515695452690124500e+00	1.839619159698486300e+00
1.143660000000000000e+01	1.468199999999999900e+00	1.709500000000000000e+00	1.515636920928955100e+00	1.840066432952880900e+00
1.143290000000000000e+01	1.468299999999999900e+00	1.709600000000000000e+00	1.515581488609314000e+00	1.840298652648925800e+00
1.142930000000000000e+01	1.469300000000000100e+00	1.709600000000000000e+00	1.515524625778198200e+00	1.840582847595214800e+00
1.142559999999999900e+01	1.468000000000000000e+00	1.709400000000000000e+00	1.515498995780944800e+00	1.840053081512451200e+00
1.142200000000000100e+01	1.470100000000000000e+00	1.709400000000000000e+00	1.515419006347656300e+00	1.840231895446777300e+00
1.141840000000000000e+01	1.467900000000000000e+00	1.709300000000000000e+00	1.515393733978271500e+00	1.839951038360595700e+00
1.141470000000000000e+01	1.468800000000000100e+00	1.709300000000000000e+00	1.515348315238952600e+00	1.839725494384765600e+00
1.141109999999999900e+01	1.468599999999999900e+00	1.709400000000000000e+00	1.515291571617126500e+00	1.840112686157226600e+00
1.140750000000000100e+01	1.467900000000000000e+00	1.709300000000000000e+00	1.515248298645019500e+00	1.839952468872070300e+00
1.140380000000000000e+01	1.468100000000000000e+00	1.709100000000000100e+00	1.515190839767456100e+00	1.839592933654785200e+00
1.140010000000000000e+01	1.466199999999999900e+00	1.709000000000000100e+00	1.515129566192627000e+00	1.839436531066894500e+00
1.139650000000000000e+01	1.468100000000000000e+00	1.708900000000000100e+00	1.515074849128723100e+00	1.839294910430908200e+00
1.139279999999999900e+01	1.469800000000000000e+00	1.708800000000000100e+00	1.515030860900878900e+00	1.839073657989502000e+00
1.138920000000000100e+01	1.469300000000000100e+00	1.709100000000000100e+00	1.514992475509643600e+00	1.839619159698486300e+00
1.138560000000000000e+01	1.467300000000000000e+00	1.709000000000000100e+00	1.514943122863769500e+00	1.839546680450439500e+00
1.138190000000000000e+01	1.468000000000000000e+00	1.709000000000000100e+00	1.514877557754516600e+00	1.839515686035156300e+00
1.137829999999999900e+01	1.466499999999999900e+00	1.708800000000000100e+00	1.514830946922302200e+00	1.839161396026611300e+00
1.137470000000000100e+01	1.468100000000000000e+00	1.708800000000000100e+00	1.514772772789001500e+00	1.839307785034179700e+00
1.137100000000000000e+01	1.470200000000000000e+00	1.708800000000000100e+00	1.514696955680847200e+00	1.839139938354492200e+00
1.136730000000000000e+01	1.467500000000000000e+00	1.708900000000000100e+00	1.514696717262268100e+00	1.839298248291015600e+00
1.136370000000000000e+01	1.470499999999999900e+00	1.708800000000000100e+00	1.514608502388000500e+00	1.839451789855957000e+00
1.136009999999999900e+01	1.468299999999999900e+00	1.708599999999999900e+00	1.514584660530090300e+00	1.839008331298828100e+00
1.135640000000000100e+01	1.469700000000000000e+00	1.708499999999999900e+00	1.514520287513732900e+00	1.838725090026855500e+00
1.135280000000000000e+01	1.467700000000000000e+00	1.708499999999999900e+00	1.514490842819213900e+00	1.838742733001709000e+00
1.134910000000000000e+01	1.468800000000000100e+00	1.708499999999999900e+00	1.514437079429626500e+00	1.838819980621337900e+00
1.134549999999999900e+01	1.469500000000000000e+00	1.708399999999999900e+00	1.514330148696899400e+00	1.838568210601806600e+00
1.134190000000000100e+01	1.470800000000000100e+00	1.708399999999999900e+00	1.514271736145019500e+00	1.838810920715332000e+00
1.133820000000000100e+01	1.469000000000000100e+00	1.708499999999999900e+00	1.514249086380004900e+00	1.838932991027832000e+00
1.133460000000000000e+01	1.469100000000000100e+00	1.708299999999999900e+00	1.514222621917724600e+00	1.838449954986572300e+00
1.133090000000000000e+01	1.469600000000000000e+00	1.708100000000000000e+00	1.514157295227050800e+00	1.838155746459960900e+00
1.132729999999999900e+01	1.468000000000000000e+00	1.708199999999999900e+00	1.514122009277343700e+00	1.838280677795410200e+00
1.132360000000000100e+01	1.469100000000000100e+00	1.708299999999999900e+00	1.514074206352233900e+00	1.838695049285888700e+00
1.131990000000000100e+01	1.470499999999999900e+00	1.708399999999999900e+00	1.513967871665954600e+00	1.838827610015869100e+00
1.131630000000000000e+01	1.468199999999999900e+00	1.708199999999999900e+00	1.513963341712951700e+00	1.838327884674072300e+00
1.131270000000000000e+01	1.470699999999999900e+00	1.708000000000000000e+00	1.513872027397155800e+00	1.837993621826171900e+00
1.130899999999999900e+01	1.468100000000000000e+00	1.707900000000000000e+00	1.513868570327758800e+00	1.837924003601074200e+00
1.130540000000000100e+01	1.468699999999999900e+00	1.707800000000000000e+00	1.513810276985168500e+00	1.837735652923584000e+00
1.130180000000000000e+01	1.469900000000000000e+00	1.707900000000000000e+00	1.513732433319091800e+00	1.838044166564941400e+00
1.129810000000000000e+01	1.468399999999999900e+00	1.707800000000000000e+00	1.513718724250793500e+00	1.837926387786865200e+00
1.129449999999999900e+01	1.469100000000000100e+00	1.707800000000000000e+00	1.513671278953552200e+00	1.837842464447021500e+00
1.129080000000000100e+01	1.470299999999999900e+00	1.707800000000000000e+00	1.513564944267272900e+00	1.838035583496093800e+00
1.128720000000000000e+01	1.472000000000000000e+00	1.707600000000000000e+00	1.513480067253112800e+00	1.837527275085449200e+00
1.128350000000000000e+01	1.469000000000000100e+00	1.707400000000000000e+00	1.513495683670043900e+00	1.837166786193847700e+00
1.127990000000000000e+01	1.469500000000000000e+00	1.707300000000000000e+00	1.513439178466796900e+00	1.837012767791748000e+00
1.127630000000000100e+01	1.470599999999999900e+00	1.707400000000000000e+00	1.513351559638977100e+00	1.837163925170898400e+00
1.127260000000000100e+01	1.468800000000000100e+00	1.707400000000000000e+00	1.513354659080505400e+00	1.837337017059326200e+00
1.126900000000000000e+01	1.469000000000000100e+00	1.707400000000000000e+00	1.513303399085998500e+00	1.837313652038574200e+00
1.126530000000000000e+01	1.469800000000000000e+00	1.707300000000000000e+00	1.513213634490966800e+00	1.837076187133789100e+00
1.126169999999999900e+01	1.467900000000000000e+00	1.707200000000000100e+00	1.513222217559814500e+00	1.836996555328369100e+00
1.125799999999999900e+01	1.469600000000000000e+00	1.707100000000000100e+00	1.513144016265869100e+00	1.836923599243164100e+00
1.125440000000000000e+01	1.470200000000000000e+00	1.707200000000000100e+00	1.513081908226013200e+00	1.837203025817871100e+00
1.125080000000000000e+01	1.469300000000000100e+00	1.707200000000000100e+00	1.513020873069763200e+00	1.836989402770996100e+00
1.124710000000000000e+01	1.469500000000000000e+00	1.707100000000000100e+00	1.513000130653381300e+00	1.836848258972168000e+00
1.124349999999999900e+01	1.471200000000000100e+00	1.707000000000000100e+00	1.512886285781860400e+00	1.836709499359130900e+00
1.123990000000000000e+01	1.469400000000000000e+00	1.706900000000000100e+00	1.512898087501525900e+00	1.836557388305664100e+00
1.123620000000000000e+01	1.470399999999999900e+00	1.706700000000000100e+00	1.512790918350219700e+00	1.836107730865478500e+00
1.123260000000000000e+01	1.470200000000000000e+00	1.706800000000000100e+00	1.512761592864990200e+00	1.836423873901367200e+00
1.122889999999999900e+01	1.469100000000000100e+00	1.706800000000000100e+00	1.512739062309265100e+00	1.836449146270752000e+00
1.122530000000000100e+01	1.469000000000000100e+00	1.706900000000000100e+00	1.512696743011474600e+00	1.836745738983154300e+00
1.122170000000000000e+01	1.471600000000000000e+00	1.706900000000000100e+00	1.512602925300598100e+00	1.836919307708740200e+00
1.121800000000000000e+01	1.471100000000000100e+00	1.706800000000000100e+00	1.512543678283691400e+00	1.836676120758056600e+00
1.121439999999999900e+01	1.469100000000000100e+00	1.706399999999999900e+00	1.512544989585876500e+00	1.835686206817627000e+00
1.121080000000000100e+01	1.468699999999999900e+00	1.706399999999999900e+00	1.512503743171691900e+00	1.835958480834960900e+00
1.120710000000000100e+01	1.470200000000000000e+00	1.706399999999999900e+00	1.512406349182128900e+00	1.835734367370605500e+00
1.120340000000000000e+01	1.469500000000000000e+00	1.706399999999999900e+00	1.512371420860290500e+00	1.835900306701660200e+00
1.119980000000000000e+01	1.470900000000000100e+00	1.706499999999999900e+00	1.512288570404052700e+00	1.836060523986816400e+00
1.119619999999999900e+01	1.469000000000000100e+00	1.706499999999999900e+00	1.512298226356506300e+00	1.836203575134277300e+00
1.119250000000000100e+01	1.472800000000000100e+00	1.706399999999999900e+00	1.512104988098144500e+00	1.836159706115722700e+00
1.118890000000000000e+01	1.467900000000000000e+00	1.706199999999999900e+00	1.512208342552185100e+00	1.835819244384765600e+00
1.118530000000000000e+01	1.470100000000000000e+00	1.706099999999999900e+00	1.512109994888305700e+00	1.835632801055908200e+00
1.118160000000000000e+01	1.470599999999999900e+00	1.706099999999999900e+00	1.512045383453369100e+00	1.835598945617675800e+00
1.117800000000000100e+01	1.469300000000000100e+00	1.706199999999999900e+00	1.512031197547912600e+00	1.836033821105957000e+00
1.117440000000000000e+01	1.470399999999999900e+00	1.706099999999999900e+00	1.511931061744689900e+00	1.835637092590332000e+00
1.117070000000000000e+01	1.469100000000000100e+00	1.706199999999999900e+00	1.511929512023925800e+00	1.835927009582519500e+00
1.116710000000000000e+01	1.471300000000000100e+00	1.705900000000000000e+00	1.511811137199401900e+00	1.835319995880127000e+00
1.116339999999999900e+01	1.470499999999999900e+00	1.705900000000000000e+00	1.511790156364440900e+00	1.835567951202392600e+00
1.115980000000000100e+01	1.469800000000000000e+00	1.706000000000000000e+00	1.511756300926208500e+00	1.835540771484375000e+00
1.115610000000000000e+01	1.470200000000000000e+00	1.705800000000000000e+00	1.511701226234436000e+00	1.835269451141357400e+00
1.115250000000000000e+01	1.470299999999999900e+00	1.705800000000000000e+00	1.511649012565612800e+00	1.835302352905273400e+00
1.114880000000000000e+01	1.471500000000000000e+00	1.705800000000000000e+00	1.511540293693542500e+00	1.835459232330322300e+00
1.114520000000000100e+01	1.470900000000000100e+00	1.705800000000000000e+00	1.511494040489196800e+00	1.835515499114990200e+00
1.114160000000000000e+01	1.469600000000000000e+00	1.705600000000000000e+00	1.511506676673889200e+00	1.835165977478027300e+00
1.113790000000000000e+01	1.470699999999999900e+00	1.705500000000000000e+00	1.511422634124755900e+00	1.834987163543701200e+00
1.113430000000000000e+01	1.467700000000000000e+00	1.705300000000000000e+00	1.511423707008361800e+00	1.834656715393066400e+00
1.113069999999999900e+01	1.470299999999999900e+00	1.705200000000000000e+00	1.511330366134643600e+00	1.834299087524414100e+00
1.112700000000000100e+01	1.471000000000000100e+00	1.705400000000000000e+00	1.511270761489868200e+00	1.834882736206054700e+00
1.112340000000000000e+01	1.470599999999999900e+00	1.705500000000000000e+00	1.511226534843444800e+00	1.835254669189453100e+00
1.111970000000000000e+01	1.470599999999999900e+00	1.705400000000000000e+00	1.511158704757690400e+00	1.835030555725097700e+00
1.111600000000000000e+01	1.470900000000000100e+00	1.705300000000000000e+00	1.511126637458801300e+00	1.834855556488037100e+00
1.111239999999999900e+01	1.470599999999999900e+00	1.705200000000000000e+00	1.511041998863220200e+00	1.834702491760253900e+00
1.110870000000000100e+01	1.468699999999999900e+00	1.705000000000000100e+00	1.511066079139709500e+00	1.834357261657714800e+00
1.110510000000000000e+01	1.470100000000000000e+00	1.705000000000000100e+00	1.510963201522827100e+00	1.834280490875244100e+00
1.110150000000000000e+01	1.471600000000000000e+00	1.705000000000000100e+00	1.510867953300476100e+00	1.834348201751709000e+00
1.109779999999999900e+01	1.469700000000000000e+00	1.705100000000000100e+00	1.510867834091186500e+00	1.834681510925293000e+00
1.109420000000000100e+01	1.473900000000000000e+00	1.705100000000000100e+00	1.510685086250305200e+00	1.834830760955810500e+00
1.109060000000000000e+01	1.470200000000000000e+00	1.704900000000000100e+00	1.510749101638793900e+00	1.834399700164794900e+00
1.108700000000000000e+01	1.470100000000000000e+00	1.704599999999999900e+00	1.510700464248657200e+00	1.833781719207763700e+00
1.108329999999999900e+01	1.471700000000000000e+00	1.704700000000000100e+00	1.510613799095153800e+00	1.834114551544189500e+00
1.107970000000000100e+01	1.470200000000000000e+00	1.704700000000000100e+00	1.510612607002258300e+00	1.834118843078613300e+00
1.107600000000000100e+01	1.470200000000000000e+00	1.704800000000000100e+00	1.510566949844360400e+00	1.834329128265380900e+00
1.107240000000000000e+01	1.472900000000000100e+00	1.704800000000000100e+00	1.510411858558654800e+00	1.834538936614990200e+00
1.106870000000000000e+01	1.469100000000000100e+00	1.704599999999999900e+00	1.510505795478820800e+00	1.834300518035888700e+00
1.106500000000000000e+01	1.471200000000000100e+00	1.704499999999999900e+00	1.510361909866333000e+00	1.833735942840576200e+00
1.106140000000000100e+01	1.469800000000000000e+00	1.704299999999999900e+00	1.510365724563598600e+00	1.833599567413330100e+00
1.105780000000000000e+01	1.471500000000000000e+00	1.704199999999999900e+00	1.510268688201904300e+00	1.833406448364257800e+00
1.105410000000000000e+01	1.469800000000000000e+00	1.704299999999999900e+00	1.510263562202453600e+00	1.833704948425293000e+00
1.105040000000000000e+01	1.471500000000000000e+00	1.704399999999999900e+00	1.510164022445678700e+00	1.833978652954101600e+00
1.104679999999999900e+01	1.471200000000000100e+00	1.704399999999999900e+00	1.510098457336425800e+00	1.834005832672119100e+00
1.104310000000000100e+01	1.470499999999999900e+00	1.704299999999999900e+00	1.510106444358825700e+00	1.833752632141113300e+00
1.103950000000000000e+01	1.471400000000000000e+00	1.704000000000000000e+00	1.509994387626647900e+00	1.833288669586181600e+00
1.103590000000000000e+01	1.471600000000000000e+00	1.703900000000000000e+00	1.509930372238159200e+00	1.833158016204834000e+00
1.103220000000000000e+01	1.471300000000000100e+00	1.703800000000000000e+00	1.509900093078613300e+00	1.833037376403808600e+00
1.102849999999999900e+01	1.468599999999999900e+00	1.703800000000000000e+00	1.509903192520141600e+00	1.833207607269287100e+00
1.102480000000000100e+01	1.472699999999999900e+00	1.703900000000000000e+00	1.509724378585815400e+00	1.833535671234130900e+00
1.102120000000000000e+01	1.472200000000000000e+00	1.703900000000000000e+00	1.509715914726257300e+00	1.833575248718261700e+00
1.101760000000000000e+01	1.472200000000000000e+00	1.703700000000000000e+00	1.509663701057434100e+00	1.833074569702148400e+00
1.101390000000000000e+01	1.470499999999999900e+00	1.703600000000000000e+00	1.509674668312072800e+00	1.833015918731689500e+00
1.101030000000000100e+01	1.471500000000000000e+00	1.703400000000000000e+00	1.509543418884277300e+00	1.832638740539550800e+00
1.100670000000000000e+01	1.471800000000000000e+00	1.703300000000000000e+00	1.509495615959167500e+00	1.832550048828125000e+00
1.100300000000000000e+01	1.472399999999999900e+00	1.703400000000000000e+00	1.509437203407287600e+00	1.832708835601806600e+00
1.099930000000000000e+01	1.470900000000000100e+00	1.703400000000000000e+00	1.509416222572326700e+00	1.832980632781982400e+00
1.099560000000000000e+01	1.471300000000000100e+00	1.703400000000000000e+00	1.509387850761413600e+00	1.832857608795166000e+00
1.099200000000000100e+01	1.474100000000000000e+00	1.703500000000000000e+00	1.509182333946228000e+00	1.833249568939209000e+00
1.098830000000000100e+01	1.470900000000000100e+00	1.703300000000000000e+00	1.509297370910644500e+00	1.832750797271728500e+00
1.098470000000000000e+01	1.470399999999999900e+00	1.703200000000000000e+00	1.509257674217224100e+00	1.832718849182128900e+00
1.098100000000000000e+01	1.470699999999999900e+00	1.703000000000000100e+00	1.509206891059875500e+00	1.832301616668701200e+00
1.097739999999999900e+01	1.469200000000000100e+00	1.703000000000000100e+00	1.509162306785583500e+00	1.832469463348388700e+00
1.097369999999999900e+01	1.472299999999999900e+00	1.702900000000000100e+00	1.509030461311340300e+00	1.832264423370361300e+00
1.097010000000000000e+01	1.472900000000000100e+00	1.703000000000000100e+00	1.508954882621765100e+00	1.832456111907959000e+00
1.096650000000000000e+01	1.472299999999999900e+00	1.703000000000000100e+00	1.508918762207031200e+00	1.832622051239013700e+00
1.096280000000000000e+01	1.470699999999999900e+00	1.702900000000000100e+00	1.508925437927246100e+00	1.832385063171386700e+00
1.095919999999999900e+01	1.471900000000000000e+00	1.702700000000000100e+00	1.508821725845336900e+00	1.831942558288574200e+00
1.095550000000000100e+01	1.470499999999999900e+00	1.702700000000000100e+00	1.508850812911987300e+00	1.832018375396728500e+00
1.095190000000000000e+01	1.471700000000000000e+00	1.702599999999999900e+00	1.508718967437744100e+00	1.831921577453613300e+00
1.094830000000000000e+01	1.471400000000000000e+00	1.702599999999999900e+00	1.508694767951965300e+00	1.832046985626220700e+00
1.094469999999999900e+01	1.472000000000000000e+00	1.702499999999999900e+00	1.508615851402282700e+00	1.831827163696289100e+00
1.094100000000000100e+01	1.472900000000000100e+00	1.702599999999999900e+00	1.508512377738952600e+00	1.832185745239257800e+00
1.093740000000000000e+01	1.470699999999999900e+00	1.702499999999999900e+00	1.508551955223083500e+00	1.831970691680908200e+00
1.093370000000000000e+01	1.469800000000000000e+00	1.702399999999999900e+00	1.508539199829101600e+00	1.831872940063476600e+00
1.093000000000000000e+01	1.472000000000000000e+00	1.702199999999999900e+00	1.508391022682189900e+00	1.831663131713867200e+00
1.092629999999999900e+01	1.472000000000000000e+00	1.702299999999999900e+00	1.508354187011718700e+00	1.831793785095214800e+00
1.092270000000000100e+01	1.470100000000000000e+00	1.702299999999999900e+00	1.508388638496398900e+00	1.831984996795654300e+00
1.091910000000000000e+01	1.471100000000000100e+00	1.702299999999999900e+00	1.508280992507934600e+00	1.832144260406494100e+00
1.091540000000000000e+01	1.471400000000000000e+00	1.702299999999999900e+00	1.508222818374633800e+00	1.832141876220703100e+00
1.091179999999999900e+01	1.472599999999999900e+00	1.702299999999999900e+00	1.508123993873596200e+00	1.832183361053466800e+00
1.090809999999999900e+01	1.471900000000000000e+00	1.702099999999999900e+00	1.508091926574707000e+00	1.831817150115966800e+00
1.090450000000000100e+01	1.470800000000000100e+00	1.701900000000000000e+00	1.508085966110229500e+00	1.831363201141357400e+00
1.090080000000000000e+01	1.471700000000000000e+00	1.701800000000000000e+00	1.507995247840881300e+00	1.831381320953369100e+00
1.089710000000000000e+01	1.472100000000000000e+00	1.701900000000000000e+00	1.507926583290100100e+00	1.831790924072265600e+00
1.089350000000000000e+01	1.472699999999999900e+00	1.701900000000000000e+00	1.507853507995605500e+00	1.831692218780517600e+00
1.088979999999999900e+01	1.472299999999999900e+00	1.701800000000000000e+00	1.507810711860656700e+00	1.831576347351074200e+00
1.088620000000000100e+01	1.472299999999999900e+00	1.701700000000000000e+00	1.507764101028442400e+00	1.831458091735839800e+00
1.088250000000000000e+01	1.470000000000000000e+00	1.701700000000000000e+00	1.507800221443176300e+00	1.831586837768554700e+00
1.087890000000000000e+01	1.474200000000000000e+00	1.701500000000000000e+00	1.507555246353149400e+00	1.831326484680175800e+00
1.087529999999999900e+01	1.471500000000000000e+00	1.701500000000000000e+00	1.507625818252563500e+00	1.831334590911865200e+00
1.087160000000000100e+01	1.470900000000000100e+00	1.701500000000000000e+00	1.507639288902282700e+00	1.831377506256103500e+00
1.086800000000000000e+01	1.472499999999999900e+00	1.701700000000000000e+00	1.507479190826416000e+00	1.832070827484130900e+00
1.086430000000000000e+01	1.471500000000000000e+00	1.701700000000000000e+00	1.507464647293090800e+00	1.832121372222900400e+00
1.086070000000000000e+01	1.471700000000000000e+00	1.701600000000000000e+00	1.507418394088745100e+00	1.831802368164062500e+00
1.085699999999999900e+01	1.469200000000000100e+00	1.701400000000000000e+00	1.507463216781616200e+00	1.831604480743408200e+00
1.085340000000000100e+01	1.472800000000000100e+00	1.701300000000000000e+00	1.507261037826538100e+00	1.831471920013427700e+00
1.084980000000000000e+01	1.472499999999999900e+00	1.701200000000000000e+00	1.507193207740783700e+00	1.831185817718505900e+00
1.084610000000000000e+01	1.473300000000000100e+00	1.701200000000000000e+00	1.507126450538635300e+00	1.831393718719482400e+00
1.084249999999999900e+01	1.471800000000000000e+00	1.701300000000000000e+00	1.507143139839172400e+00	1.831617832183837900e+00
1.083880000000000100e+01	1.473800000000000000e+00	1.701200000000000000e+00	1.507003068923950200e+00	1.831397533416748000e+00
1.083520000000000000e+01	1.472499999999999900e+00	1.701100000000000100e+00	1.507018685340881300e+00	1.831377983093261700e+00
1.083160000000000000e+01	1.470800000000000100e+00	1.701100000000000100e+00	1.507021903991699200e+00	1.831471920013427700e+00
1.082790000000000000e+01	1.471400000000000000e+00	1.701000000000000100e+00	1.506947040557861300e+00	1.831557273864746100e+00
1.082429999999999900e+01	1.471000000000000100e+00	1.700800000000000100e+00	1.506932377815246600e+00	1.830980777740478500e+00
1.082070000000000000e+01	1.473300000000000100e+00	1.700700000000000100e+00	1.506752490997314500e+00	1.830785751342773400e+00
1.081700000000000000e+01	1.471700000000000000e+00	1.700800000000000100e+00	1.506788372993469200e+00	1.831296920776367200e+00
1.081340000000000000e+01	1.472200000000000000e+00	1.700800000000000100e+00	1.506711006164550800e+00	1.831294059753418000e+00
1.080979999999999900e+01	1.471900000000000000e+00	1.701000000000000100e+00	1.506668329238891600e+00	1.831835269927978500e+00
1.080610000000000100e+01	1.472800000000000100e+00	1.700900000000000100e+00	1.506567716598510700e+00	1.831559181213378900e+00
1.080240000000000000e+01	1.474000000000000000e+00	1.700800000000000100e+00	1.506445884704589800e+00	1.831420421600341800e+00
1.079880000000000000e+01	1.472599999999999900e+00	1.700599999999999900e+00	1.506474256515502900e+00	1.831050395965576200e+00
1.079519999999999900e+01	1.472800000000000100e+00	1.700399999999999900e+00	1.506408333778381300e+00	1.830755710601806600e+00
1.079149999999999900e+01	1.472000000000000000e+00	1.700299999999999900e+00	1.506395339965820300e+00	1.830763339996337900e+00
1.078790000000000000e+01	1.472100000000000000e+00	1.700199999999999900e+00	1.506347179412841800e+00	1.830564022064209000e+00
1.078420000000000000e+01	1.472599999999999900e+00	1.700299999999999900e+00	1.506270647048950200e+00	1.830955505371093700e+00
1.078060000000000000e+01	1.474499999999999900e+00	1.700399999999999900e+00	1.506092548370361300e+00	1.831030368804931600e+00
1.077699999999999900e+01	1.470699999999999900e+00	1.700299999999999900e+00	1.506255149841308600e+00	1.830990791320800800e+00
1.077330000000000100e+01	1.473700000000000000e+00	1.700099999999999900e+00	1.506065487861633300e+00	1.830755710601806600e+00
1.076960000000000100e+01	1.473100000000000100e+00	1.700099999999999900e+00	1.506027460098266600e+00	1.830754756927490200e+00
1.076600000000000000e+01	1.472800000000000100e+00	1.700000000000000000e+00	1.505977511405944800e+00	1.830518722534179700e+00
1.076240000000000000e+01	1.473400000000000000e+00	1.700099999999999900e+00	1.505897045135498000e+00	1.830840110778808600e+00
1.075880000000000100e+01	1.473100000000000100e+00	1.700199999999999900e+00	1.505872130393981900e+00	1.831310272216796900e+00
1.075510000000000100e+01	1.473100000000000100e+00	1.700199999999999900e+00	1.505813479423522900e+00	1.831309318542480500e+00
1.075140000000000000e+01	1.474100000000000000e+00	1.700199999999999900e+00	1.505704760551452600e+00	1.831439971923828100e+00
1.074780000000000000e+01	1.472800000000000100e+00	1.699900000000000000e+00	1.505699276924133300e+00	1.830930709838867200e+00
1.074410000000000000e+01	1.473200000000000100e+00	1.699900000000000000e+00	1.505621910095214800e+00	1.831061840057373000e+00
1.074039999999999900e+01	1.472499999999999900e+00	1.699600000000000000e+00	1.505629539489746100e+00	1.830442905426025400e+00
1.073680000000000100e+01	1.471800000000000000e+00	1.699600000000000000e+00	1.505591511726379400e+00	1.830511569976806600e+00
1.073320000000000000e+01	1.473800000000000000e+00	1.699700000000000000e+00	1.505448818206787100e+00	1.830968379974365200e+00
1.072950000000000000e+01	1.472599999999999900e+00	1.699800000000000000e+00	1.505461931228637700e+00	1.831186294555664100e+00
1.072589999999999900e+01	1.474699999999999900e+00	1.699900000000000000e+00	1.505284547805786100e+00	1.831350326538085900e+00
1.072220000000000100e+01	1.474100000000000000e+00	1.699800000000000000e+00	1.505258560180664100e+00	1.831443309783935500e+00
1.071860000000000000e+01	1.471300000000000100e+00	1.699500000000000000e+00	1.505366206169128400e+00	1.830813407897949200e+00
1.071500000000000000e+01	1.471200000000000100e+00	1.699400000000000000e+00	1.505323290824890100e+00	1.830643177032470700e+00
1.071130000000000000e+01	1.473700000000000000e+00	1.699400000000000000e+00	1.505128264427185100e+00	1.830765724182128900e+00
1.070770000000000100e+01	1.473200000000000100e+00	1.699400000000000000e+00	1.505126476287841800e+00	1.830831527709960900e+00
1.070400000000000100e+01	1.473400000000000000e+00	1.699200000000000000e+00	1.505054473876953100e+00	1.830574035644531200e+00
1.070030000000000000e+01	1.473500000000000000e+00	1.699300000000000000e+00	1.504981756210327100e+00	1.830873966217041000e+00
1.069670000000000000e+01	1.472699999999999900e+00	1.699300000000000000e+00	1.504984259605407700e+00	1.830891132354736300e+00
1.069309999999999900e+01	1.473000000000000100e+00	1.699200000000000000e+00	1.504912137985229500e+00	1.830832481384277300e+00
1.068939999999999900e+01	1.471400000000000000e+00	1.699200000000000000e+00	1.504973888397216800e+00	1.830919265747070300e+00
1.068580000000000000e+01	1.473200000000000100e+00	1.698900000000000100e+00	1.504800915718078600e+00	1.830258369445800800e+00
1.068220000000000000e+01	1.474599999999999900e+00	1.698900000000000100e+00	1.504668593406677200e+00	1.830323219299316400e+00
1.067859999999999900e+01	1.474000000000000000e+00	1.698900000000000100e+00	1.504606842994689900e+00	1.830677509307861300e+00
1.067489999999999900e+01	1.472599999999999900e+00	1.699000000000000100e+00	1.504687666893005400e+00	1.830779552459716800e+00
1.067130000000000000e+01	1.472800000000000100e+00	1.698700000000000100e+00	1.504585385322570800e+00	1.830339431762695300e+00
1.066760000000000000e+01	1.472100000000000000e+00	1.698800000000000100e+00	1.504586219787597700e+00	1.830577373504638700e+00
1.066400000000000000e+01	1.472900000000000100e+00	1.700199999999999900e+00	1.504482984542846700e+00	1.833810806274414100e+00
1.066039999999999900e+01	1.473600000000000000e+00	1.700299999999999900e+00	1.504407644271850600e+00	1.834168434143066400e+00
1.065670000000000100e+01	1.474299999999999900e+00	1.699500000000000000e+00	1.504300832748413100e+00	1.832532405853271500e+00
1.065310000000000000e+01	1.475500000000000000e+00	1.699100000000000100e+00	1.504159569740295400e+00	1.831790924072265600e+00
1.064940000000000000e+01	1.476399999999999900e+00	1.698900000000000100e+00	1.504047632217407200e+00	1.831475734710693400e+00
1.064579999999999900e+01	1.473400000000000000e+00	1.698700000000000100e+00	1.504200220108032200e+00	1.831155300140380900e+00
1.064220000000000100e+01	1.474399999999999900e+00	1.698700000000000100e+00	1.504085183143615700e+00	1.831043243408203100e+00
1.063850000000000100e+01	1.474200000000000000e+00	1.698700000000000100e+00	1.504031658172607400e+00	1.831272602081298800e+00
1.063490000000000000e+01	1.473100000000000100e+00	1.698800000000000100e+00	1.504075407981872600e+00	1.831470012664794900e+00
1.063120000000000000e+01	1.474000000000000000e+00	1.698600000000000100e+00	1.503946900367736800e+00	1.831223487854003900e+00
1.062759999999999900e+01	1.473700000000000000e+00	1.698700000000000100e+00	1.503921389579772900e+00	1.831370353698730500e+00
1.062400000000000100e+01	1.476000000000000000e+00	1.698600000000000100e+00	1.503715038299560500e+00	1.831347942352294900e+00
1.062030000000000000e+01	1.472100000000000000e+00	1.698299999999999900e+00	1.503912448883056600e+00	1.831084728240966800e+00
1.061670000000000000e+01	1.473300000000000100e+00	1.698299999999999900e+00	1.503776669502258300e+00	1.830949306488037100e+00
1.061300000000000000e+01	1.473700000000000000e+00	1.697800000000000000e+00	1.503691434860229500e+00	1.829918384552002000e+00
1.060940000000000100e+01	1.472900000000000100e+00	1.698299999999999900e+00	1.503697514533996600e+00	1.831124782562255900e+00
